run_id,variant,tau,temp_e1,temp_e2,temp_e3,policy_test_acc,exit_e1,exit_e2,exit_e3,expected_mflops,full_mflops,compute_saving_pct,ece_policy,n_mels,frames,num_classes
20251113_142831,v0,0.95,0.686764121055603,0.6418662667274475,0.5,0.9669669669669669,0.4264264264264264,0.1921921921921922,0.3813813813813814,15.94316530930931,31.353088,49.1496170670356,0.023630296682810244,64,101,2
20251208_175617,v0,0.92,0.6713700890541077,0.5768797397613525,0.5,0.972972972972973,0.46846846846846846,0.33933933933933935,0.1921921921921922,12.533495159159157,31.353088,60.0246866938301,0.018986127398035586,64,101,2
20251209_173358,v0,0.95,0.5686031579971313,0.5541101098060608,0.5,0.972972972972973,0.4294294294294294,0.24624624624624625,0.32432432432432434,15.057536192192194,31.353088,51.9743120926647,0.015673802421615604,64,101,2
20251209_180952,v0,0.85,3.5541694164276123,3.346497058868408,2.0741286277770996,0.996996996996997,0.0,0.21621621621621623,0.7837837837837838,28.164822486486486,31.353088,10.168904299039106,0.09207199464689145,64,101,2
20251209_183501,v0,0.7,2.786652088165283,6.285435199737549,1.0375066995620728,0.993993993993994,0.2672672672672673,0.0,0.7327327327327328,23.47100425225225,31.353088,25.139736627370645,0.08108562714344744,64,101,2
20251209_185143,v0,0.75,4.43199348449707,10.816242218017578,4.7642502784729,1.0,0.21621621621621623,0.0,0.7837837837837838,24.97657081081081,31.353088,20.337764462591977,0.22978405444113698,64,101,2
